Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201701840,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/13709,15 Dec 2017,,-,"2016-058529 23 Mar 2016 JP
",B60K 6/365,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701846,IDP000063721,,(PA) Diberi Paten,2017/13711,15 Dec 2017,22 Mar 2017,22 Mar 2017,"2016-060955 24 Mar 2016 JP
","B60W 10/02,B60W 10/04,B60W 10/06,B60W 10/08,B60W 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201701859,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/13701,15 Dec 2017,,-,"2014-215634 22 Oct 2014 JP
","B60R 16/02,B60R 7/08,H05K 5/03","TOYOTA SHATAI KABUSHIKI KAISHA
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201702144,IDP000064288,,(PA) Diberi Paten,2018/05135,18 May 2018,04 Apr 2017,04 Apr 2017,"JP 2016-076716 06 Apr 2016 JP
","B60K 1/00,B60K 11/04,B60L 11/18,B62D 21/15,B62D 25/04,B62D 25/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702263,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2017/13880,29 Dec 2017,,-,"2016-079808 12 Apr 2016 JP
","B60K 6/48,B60K 6/543,B60L 11/14,B60L 11/18",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702267,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2017/13882,29 Dec 2017,,-,"2016-195885 03 Oct 2016 JP
","B60K 6/20,F16H 3/44",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702293,IDP000066510,,(PA) Diberi Paten,2017/13922,29 Dec 2017,11 Apr 2017,11 Apr 2017,"2016-080454 13 Apr 2016 JP
","B60W 40/06,B60W 40/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702477,IDP000062598,,(PA) Diberi Paten,2017/13958,29 Dec 2017,18 Apr 2017,18 Apr 2017,"2016-084431 20 Apr 2016 JP
","B60K 6/00,F01N 9/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702640,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2018/00154,12 Jan 2018,,-,"2016-091461 28 Apr 2016 JP
","B24B 33/02,F02F 1/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702713,IDP000061019,,(PA) Diberi Paten,2017/14004,29 Dec 2017,27 Apr 2017,27 Apr 2017,"JP 2016-091160 28 Apr 2016 JP
",H02P 7/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702985,IDP000070288,,(PA) Diberi Paten,2017/14089,29 Dec 2017,10 May 2017,10 Nov 2015,"2014-231033 13 Nov 2014 JP
","F01P 3/02,F02F 1/40",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201702997,IDP000071686,,(PA) Diberi Paten,2017/14094,29 Dec 2017,10 May 2017,10 Nov 2015,"2014-231032 13 Nov 2014 JP
","F01P 3/02,F02F 1/36,F02F 1/38",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703103,,-,(PA) Persetujuan Direktur untuk Diberi,2017/14121,29 Dec 2017,,-,"2017-006799 18 Jan 2017 JP
",F02B 77/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703201,IDP000065499,,(PA) Diberi Paten,2018/00019,12 Jan 2018,19 May 2017,19 May 2017,"2016-102703 23 May 2016 JP
","C25D 17/00,C25D 17/06,C25D 17/14,C25D 3/00,C25D 3/38,C25D 5/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703266,IDP000069332,,(PA) Diberi Paten,2018/00072,12 Jan 2018,22 May 2017,22 May 2017,"JP 2016-103344 24 May 2016 JP
","H01M 2/10,H01M 2/12,H01M 2/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703334,IDP000064061,,(PA) Diberi Paten,2018/00102,12 Jan 2018,24 May 2017,24 May 2017,"JP 2016-103343 24 May 2016 JP
","H01M 10/48,H01M 10/613,H01M 10/6563,H01M 2/10,H01M 2/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703691,IDP000064946,,(PA) Diberi Paten,2018/00894,26 Jan 2018,09 Jun 2017,11 Dec 2015,"2014-251878 12 Dec 2014 JP
","B01D 53/94,B01J 23/00,B01J 23/10,B01J 23/63,B01J 35/00,B01J 35/02,B01J 37/02,B01J 37/03,C01G 25/00,C04B 35/626","CATALER CORPORATION
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201703670,IDP000060744,,(PA) Diberi Paten,2018/00851,26 Jan 2018,09 Jun 2017,09 Jun 2017,"JP2016-117406 13 Jun 2016 JP
",B62D 35/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703701,IDP000065470,,(PA) Diberi Paten,2018/00212,12 Jan 2018,09 Jun 2017,09 Jun 2017,"2016-117126 13 Jun 2016 JP
",B60K 1/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201703746,IDP000066423,,(PA) Diberi Paten,2018/00196,12 Jan 2018,12 Jun 2017,11 Dec 2015,"JP 2014-251980 12 Dec 2014 JP
","B01D 53/94,B01J 23/00,B01J 23/10,B01J 23/63,B01J 35/00,B01J 35/02,B01J 37/02,B01J 37/03,C01G 25/00,C04B 35/626","CATALER CORPORATION
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201704097,IDP000069349,,(PA) Diberi Paten,2018/00288,12 Jan 2018,20 Jun 2017,22 Dec 2015,"2014-259439 22 Dec 2014 JP
","F02B 75/04,F16C 7/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704103,IDP000067888,,(PA) Diberi Paten,2018/00343,12 Jan 2018,20 Jun 2017,20 Jun 2017,"2016-128203 28 Jun 2016 JP
",E05B 49/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704176,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00394,19 Jan 2018,,-,"2014-259416 22 Dec 2014 JP
","F02B 75/04,F16C 7/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704263,IDP000067156,,(PA) Diberi Paten,2018/00361,19 Jan 2018,22 Jun 2017,23 Dec 2015,"2014-265468 26 Dec 2014 JP
","C09K 5/10,C23F 11/12","1. TOYOTA JIDOSHA KABUSHIKI KAISHA
3. JAPAN CHEMICAL INDUSTRIES CO., LTD.
2. KAO CORPORATION"
P00201704218,IDP000062839,,(PA) Diberi Paten,2018/00365,19 Jan 2018,22 Jun 2017,23 Dec 2015,"2014-266674 26 Dec 2014 JP
","H01M 10/04,H01M 4/02,H01M 4/62,H01M 10/0567,H01M 4/13",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704250,IDP000064440,,(PA) Diberi Paten,2018/00379,19 Jan 2018,22 Jun 2017,22 Jun 2017,"2016-125848 24 Jun 2016 JP
",B60K 11/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704257,IDP000071021,,(PA) Diberi Paten,2018/00384,19 Jan 2018,22 Jun 2017,22 Jun 2017,"2016-130452 30 Jun 2016 JP
","H02M 3/155,H02M 7/48",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704264,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2018/00369,19 Jan 2018,,-,"2016-128980 29 Jun 2016 JP
",B60W 10/06,"TOYOTA JIDOSHA KABUSHIKI
KAISHA"
P00201704291,,-,(PA) Ditarik Kembali oleh Pemohon,2018/00398,19 Jan 2018,,-,"2016-132348 04 Jul 2016 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704292,,-,(PA) Ditarik Kembali oleh Pemohon,2018/00426,19 Jan 2018,,-,"2016-132334 04 Jul 2016 JP
",C01B 3/38,"TOYOTA JIDOSHA KABUSHIKI
KAISHA"
P00201704293,IDP000065760,,(PA) Diberi Paten,2018/00427,19 Jan 2018,03 Jul 2017,03 Jul 2017,"2016-132181 04 Jul 2016 JP
",B60L 1/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704296,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/00429,19 Jan 2018,,-,"2017-035824 28 Feb 2017 JP
",-,"TOYOTA JIDOSHA KABUSHIKI
KAISHA"
P00201704417,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/03909,13 Apr 2018,,-,"JP 2016-135918 08 Jul 2016 JP
",B60L 1/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201900594,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/01967,15 Mar 2019,,-,"2016-151533 01 Aug 2016 JP
","C12P 7/06,C12M 1/02,C13K 1/02","NIPPON STEEL & SUMIKIN ENGINEERING CO., LTD.
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201704841,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/02120,02 Mar 2018,,-,"2016-145573 25 Jul 2016 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201704868,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/02121,02 Mar 2018,,-,"2016-146656 26 Jul 2016 JP
",H02J 7/00,"TOYOTA JIDOSHA KABUSHIKI
KAISHA"
P00201704958,IDP000072685,,(PA) Diberi Paten,2018/04087,20 Apr 2018,26 Jul 2017,26 Jul 2017,"JP2016-152242 02 Aug 2016 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
